attribute_set_code,sku,name,unit_per_pack,product_type,weight,visibility,price,created_at,qty,parent_sku,brand,color,flavor,manufacturer,nicotine_level,puff_counts,volume
Disposables,HLY18MPD50WSP,"Lost Mary MO20000 PRO Rechargeable Vape-Watermelon Sour Peach-5-Pack-5.0%-18mL",5-Pack,simple,0.500000,"Not Visible Individually",65.000000,"10/2/24, 2:49 PM",2383.0000,"Lost Mary MO20000 PRO Rechargeable Vape","Lost Mary",,"Watermelon Sour Peach","Lost Mary",5.0%,5000,18mL
Disposables,HLY16MTD50BACE,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Banana Cake-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",0.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Banana Cake","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50BACE,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Banana Cake-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",0.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Banana Cake","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50BACE,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Banana Cake-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",0.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Banana Cake","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50BRD,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Blue Razz Dragonfruit-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",0.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Blue Razz Dragonfruit","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50BRD,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Blue Razz Dragonfruit-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",0.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Blue Razz Dragonfruit","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50BRD,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Blue Razz Dragonfruit-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",0.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Blue Razz Dragonfruit","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50GEAE,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Grape Apple-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",216.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Grape Apple","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50GEAE,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Grape Apple-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",216.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Grape Apple","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50GEAE,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Grape Apple-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",216.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Grape Apple","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50GTBS,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Grapefruit Berries-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",26.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Grapefruit Berries","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50GTBS,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Grapefruit Berries-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",26.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Grapefruit Berries","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50GTBS,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Grapefruit Berries-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",26.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Grapefruit Berries","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50P,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Peach+-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",2.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,Peach+,"Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50P,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Peach+-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",2.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,Peach+,"Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50P,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Peach+-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",2.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,Peach+,"Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50RTPE,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Rocket Popsicle-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",160.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Rocket Popsicle","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50RTPE,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Rocket Popsicle-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",160.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Rocket Popsicle","Lost Mary",5.0%,5000,16mL
Disposables,HLY16MTD50RTPE,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Rocket Popsicle-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",160.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Rocket Popsicle","Lost Mary",5.0%,5000,16mL
Disposables,HLY15MTD50SYBA,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Banana-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",0.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Strawberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,HLY15MTD50SYBA,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Banana-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",0.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Strawberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,HLY15MTD50SYBA,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Banana-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",0.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Strawberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,HLY15MTD50RYBA,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Raspberry Banana-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",310.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Raspberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,HLY15MTD50RYBA,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Raspberry Banana-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",310.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Raspberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,HLY15MTD50RYBA,"Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Raspberry Banana-5.0%-16mL",5-Pack,simple,1.000000,"Not Visible Individually",58.000000,"10/11/24, 12:20 PM",310.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Raspberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,lom-mt-15k-turbo-15000p-1pk-raspberry-banana,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Raspberry Banana-5.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/19/24, 3:54 AM",561.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Raspberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,lom-mt-15k-turbo-15000p-1pk-raspberry-banana,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Raspberry Banana-5.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/19/24, 3:54 AM",561.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Raspberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,lom-mt-15k-turbo-15000p-1pk-raspberry-banana,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Raspberry Banana-5.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/19/24, 3:54 AM",561.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Raspberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,lom-mt-15k-turbo-15000p-1pk-strawberry-banana,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Banana-5.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/19/24, 3:54 AM",675.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Strawberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,lom-mt-15k-turbo-15000p-1pk-strawberry-banana,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Banana-5.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/19/24, 3:54 AM",675.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Strawberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,lom-mt-15k-turbo-15000p-1pk-strawberry-banana,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Banana-5.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/19/24, 3:54 AM",675.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Strawberry Banana","Lost Mary",5.0%,5000,16mL
Disposables,ONT041750,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Sour Berry BG (Cosmic Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:30 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Sour Berry BG (Cosmic Edition)","Elf Bar",5.0%,,
Disposables,ONT041750,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Sour Berry BG (Cosmic Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:30 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Sour Berry BG (Cosmic Edition)","Elf Bar",5.0%,,
Disposables,ONT041750,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Sour Berry BG (Cosmic Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:30 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Sour Berry BG (Cosmic Edition)","Elf Bar",5.0%,,
Disposables,ONT035046,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Pineapple Duo Ice (Frozen Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:30 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Pineapple Duo Ice (Frozen Edition)","Elf Bar",5.0%,,
Disposables,ONT035046,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Pineapple Duo Ice (Frozen Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:30 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Pineapple Duo Ice (Frozen Edition)","Elf Bar",5.0%,,
Disposables,ONT035046,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Pineapple Duo Ice (Frozen Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:30 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Pineapple Duo Ice (Frozen Edition)","Elf Bar",5.0%,,
Disposables,ONT035047,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Triple Berry Duo Ice (Frozen Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Triple Berry Duo Ice (Frozen Edition)","Elf Bar",5.0%,,
Disposables,ONT035047,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Triple Berry Duo Ice (Frozen Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Triple Berry Duo Ice (Frozen Edition)","Elf Bar",5.0%,,
Disposables,ONT035047,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Triple Berry Duo Ice (Frozen Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Triple Berry Duo Ice (Frozen Edition)","Elf Bar",5.0%,,
Disposables,ONT037324,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Green Grape Ice (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Green Grape Ice (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037324,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Green Grape Ice (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Green Grape Ice (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037324,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Green Grape Ice (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Green Grape Ice (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037325,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Lemon Lime Passionfruit (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Lemon Lime Passionfruit (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037325,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Lemon Lime Passionfruit (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Lemon Lime Passionfruit (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037325,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Lemon Lime Passionfruit (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Lemon Lime Passionfruit (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037326,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Mango Pomelo Dragonfruit (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Mango Pomelo Dragonfruit (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037326,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Mango Pomelo Dragonfruit (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Mango Pomelo Dragonfruit (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037326,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Mango Pomelo Dragonfruit (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Mango Pomelo Dragonfruit (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037327,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Mexican Mango (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Mexican Mango (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037327,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Mexican Mango (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Mexican Mango (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037327,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Mexican Mango (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Mexican Mango (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037328,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Oceania Coffee (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Oceania Coffee (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037328,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Oceania Coffee (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Oceania Coffee (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037328,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Oceania Coffee (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Oceania Coffee (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037329,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Apple Blackcurrant (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Apple Blackcurrant (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037329,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Apple Blackcurrant (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Apple Blackcurrant (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037329,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Apple Blackcurrant (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Apple Blackcurrant (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037330,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Banana (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Banana (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037330,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Banana (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Banana (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037330,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Banana (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Banana (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037331,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Guava Mint (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Guava Mint (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037331,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Guava Mint (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Guava Mint (Luster Edition)","Elf Bar",5.0%,,
Disposables,ONT037331,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Guava Mint (Luster Edition)","Pack of 1",simple,1.000000,"Not Visible Individually",9.950000,"10/25/24, 1:31 PM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Guava Mint (Luster Edition)","Elf Bar",5.0%,,
Disposables,DLMMTS201502,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",225.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Baja Splash","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201502,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",225.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Baja Splash","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201502,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",225.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Baja Splash","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201503,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",156.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Berry Burst","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201503,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",156.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Berry Burst","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201503,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",156.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Berry Burst","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201501,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",44.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Blue Razz Ice","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201501,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",44.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Blue Razz Ice","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201501,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",44.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Blue Razz Ice","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201504,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",176.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Miami Mint","Lost Mary",2.0%,5000,16mL
Disposables,DLMMTS201504,"Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint-2.0%-16mL","Single Disposable",simple,0.100000,"Not Visible Individually",10.990000,"10/30/24, 1:57 PM",176.0000,"Lost Mary MT15000 Turbo Rechargeable Vape","Lost Mary",,"Miami Mint","Lost Mary",2.0%,5000,16mL
