SKU,Name,Price,Cost,Quantity,UPC,Weight,Volume,Nicotine_Level,Flavor,Unit_Per_Pack,Location_1,Qty_1
DELFBP000067,"Elf Bar BC5000 Disposable 10-Pack-Crazi Berry",85.00,78.50,0,,,,,,,Z,0
DELFBP000068,"Elf Bar BC5000 Disposable 10-Pack-Black Winter",85.00,78.50,0,,,,,,,Z,0
DELFBP000069,"Elf Bar BC5000 Disposable 10-Pack-Beach Day",85.00,78.50,0,,,,,,,Z,0
DELFBP000070,"Elf Bar BC5000 Disposable 10-Pack-Mixed Fruity",85.00,78.50,0,,,,,,,Z,0
DELFBP000071,"Elf Bar BC5000 Disposable 10-Pack-Cranberry Punch",85.00,78.50,0,,,,,,,Z,0
DPKEBP500529,"Pod King x Elf Bar XC5000 Disposable 10-Pack-Blue Razz Fcuking Fab (Limited Edition)",135.00,81.00,0,6926608112058,21.40,,,,,A-5-4,0
DELFBP300539,"3% Elf Bar BC5000 Disposable 10-Pack-30mg-Malibu",120.00,80.00,0,,,,,,,Z,0
DLVOBP500715,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Grape Energy",40.00,58.50,0,6941881803387,28.91,,,,,F-5-3,0
DLVOBP500714,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Orange Ice",40.00,58.50,16,6941881803394,28.91,,,,,Z,18
DLVOBP500714,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Orange Ice",40.00,58.50,16,6941881803394,28.91,,,,,D-4-4,0
DLVOBP500703,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Peach Mango Watermelon",40.00,58.50,0,6941881803363,28.91,,,,,F-4-4,0
DLVOBP500703,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Peach Mango Watermelon",40.00,58.50,0,6941881803363,28.91,,,,,Z,10
DLVOBP500704,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Pineapple Ice",85.00,58.50,1,6941881803400,,,,,,D-1-4,3
DLVOBP500709,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Pink Lemonade",40.00,58.50,0,,,,,,,Z,0
DLMMOP500501,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Black Mint",55.00,40.50,0,,,,,,,Z,0
DLMMOP500502,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Blue Trio",55.00,40.50,0,5056716403265,9.87,,,,,F-3-2,5
DLMMOP500503,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Blueberry Raspberry Lemon",55.00,40.50,0,5056716403258,9.87,,,,,F-3-2,6
DLMMOP500504,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Cherry Lemon",55.00,40.50,38,5056716403272,,,,,,D-5-4,61
DLMMOP500505,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Citrus Sunrise",55.00,40.50,0,,,,,,,Z,0
DLMMOP500506,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Energize",55.00,40.50,0,,,,,,,Z,0
DLMMOP500507,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Ginger Beer",40.00,40.50,0,6941976211929,9.87,,,,,Z,0
DLMMOP500508,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Grape Jelly",55.00,40.50,0,,,,,,,Z,0
DLMMOP500509,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Kiwi Passionfruit Guava",55.00,40.50,0,,,,,,,Z,0
DLMMOP500510,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Lemon Sparkling Wine",49.95,40.50,-1,6937643571496,9.87,,,,,F-3-1,-9
DLMMOP500511,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Mango Peach",55.00,40.50,-4,,,,,,,Z,10
DLMMOP500512,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Mango Peach Watermelon",49.95,40.50,0,,,,,,,Z,0
DLMMOP500513,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Pineapple Apple Pear",55.00,40.50,0,6941976254667,9.87,,,,,F-3-1,0
DLMMOP500514,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Watermelon Cherry",55.00,40.50,0,,,,,,,Z,0
DLMMOP500515,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Watermelon",55.00,40.50,0,,,,,,,Z,0
DLMMOP500516,"Lost Mary MO5000 Disposable by Elf Bar 5 Pack-Yummy",55.00,40.50,0,,,,,,,Z,0
DHOBOS500015,"Puff HotBox 7500 Puffs Single Disposable-Strawberry Watermelon Bubblegum",9.99,6.75,0,,,,,,,Z,0
DLMMOP500517,"Lost Mary MO5000 Disposable by Elf Bar 5-Pack-Blue Raspberry Pomegranate",55.00,40.50,0,,,,,,,Z,0
DEBLEP500514,"Elf Bar BC5000 Disposable 10-Pack-Blue Cotton Candy (Limited Edition)",85.00,78.50,0,,,,,,,Z,0
DEBLEP500515,"Elf Bar BC5000 Disposable 10-Pack-Sunrise (Limited Edition)",85.00,78.50,0,,,,,,,Z,0
DEBLEP500516,"Elf Bar BC5000 Disposable 10-Pack-Winter Berry (Limited Edition)",85.00,78.50,0,,,,,,,Z,0
DSWFTS500029,"SWFT Mod Single Disposable-Clear",10.99,7.50,0,810011328723,1.87,,,,,D-6-2,5
DSWFTS500030,"SWFT Mod Single Disposable-Mojito",10.99,7.50,0,810011328747,1.87,,,,,D-6-3,95
DSWFTS500031,"SWFT Mod Single Disposable-Purple Razz",10.99,7.50,0,,,,,,,Z,0
DSPULP500503,"M5 FAB 5500 Puffs By Space Ultra Disposable-Fresh Mint - 10-Pack",105.00,75.00,0,,,,,,,Z,0
DSPULP500502,"M5 FAB 5500 Puffs By Space Ultra Disposable-Dragonfruit FAB-10-Pack",105.00,75.00,0,,,,,,,Z,0
DSPULP500501,"M5 FAB 5500 Puffs By Space Ultra Disposable-Blue Razz FAB - 10-Pack",105.00,75.00,0,,,,,,,Z,0
DSPULP500504,"M5 FAB 5500 Puffs By Space Ultra Disposable-Peach FAB - 10-Pack",105.00,75.00,0,,,,,,,Z,0
DSPULP500506,"M5 FAB 5500 Puffs By Space Ultra Disposable-Straw FAB - 10-Pack",105.00,75.00,0,,,,,,,Z,0
DSPULP500505,"M5 FAB 5500 Puffs By Space Ultra Disposable-Pina FAB - 10-Pack",105.00,75.00,0,,,,,,,Z,0
DFKRPP500701,"Funky Republic TI 7000 Disposable-Blue Razz Ice-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500702,"Funky Republic TI 7000 Disposable-California Cherry-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500703,"Funky Republic TI 7000 Disposable-Cantaloupe Apple-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500704,"Funky Republic TI 7000 Disposable-Passion Fruit Kiwi Lime-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500705,"Funky Republic TI 7000 Disposable-Peach Mango Watermelon-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500711,"Funky Republic TI 7000 Disposable-Peach Pie-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500706,"Funky Republic TI 7000 Disposable-Pineapple Coconut Ice",120.00,93.50,0,,,,,,,Z,0
DFKRPP500712,"Funky Republic TI 7000 Disposable-Pink Bomb-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500713,"Funky Republic TI 7000 Disposable-Pomelo Pearl Grape-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500707,"Funky Republic TI 7000 Disposable-Rainbow Cloudz-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500708,"Funky Republic TI 7000 Disposable-Strawberry Banana-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500714,"Funky Republic TI 7000 Disposable-Super Berry-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500715,"Funky Republic TI 7000 Disposable-Tropical Island-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500709,"Funky Republic TI 7000 Disposable-Tropical Rainbow Blast-10-Pack",120.00,93.50,0,,,,,,,Z,0
DFKRPP500710,"Funky Republic TI 7000 Disposable-Watermelon Ice-10-Pack",120.00,93.50,0,,,,,,,Z,0
DSMBOP500610,"Space Max Box 6000 Puffs Disposable-Watermelon Ice-10-Pack",57.00,52.00,0,,,,,,,Z,0
DSMBOP500611,"Space Max Box 6000 Puffs Disposable-White Peach Razz-10-Pack",57.00,52.00,0,,,,,,,Z,0
DSMBOP500606,"Space Max Box 6000 Puffs Disposable-Fresh Mint-10-Pack",57.00,52.00,0,,,,,,,Z,0
DSMBOP500604,"Space Max Box 6000 Puffs Disposable-Blueberry Raspberry-10-Pack",57.00,52.00,0,,,,,,,Z,0
DSMBOP500605,"Space Max Box 6000 Puffs Disposable-Clear-10-Pack",57.00,52.00,0,,,,,,,Z,0
DSMBOP500603,"Space Max Box 6000 Puffs Disposable-Blueberry Candy-10-Pack",57.00,52.00,0,,,,,,,Z,0
DSMBOP500602,"Space Max Box 6000 Puffs Disposable-Blueberry Bubblegum-10-Pack",57.00,52.00,0,,,,,,,Z,0
DSMBOP500601,"Space Max Box 6000 Puffs Disposable-Black Ice-10-Pack",57.00,52.00,0,,,,,,,Z,0
DSMBOP500608,"Space Max Box 6000 Puffs Disposable-Red Love",57.00,52.00,0,,,,,,,Z,0
DSMBOP500609,"Space Max Box 6000 Puffs Disposable-Strawberry Watermelon Bubblegum-10-Pack",57.00,52.00,0,,,,,,,Z,0
DSMBOP500607,"Space Max Box 6000 Puffs Disposable-Mr Blue-10-Pack",57.00,52.00,0,,,,,,,Z,0
DLMMOP500518,"Lost Mary MO5000 Disposable by Elf Bar 5-Pack-Kiwi Fuse",55.00,40.50,0,,,,,,,Z,0
DLOMYP500514,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Mary Dream",99.95,81.00,0,,,,,,,Z,0
DLOMYP500515,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Black Mint",99.95,81.00,0,,,,,,,Z,0
DLOMYP500516,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Spearmint",99.95,81.00,0,,,,,,,Z,0
DLOMYP500517,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Watermelon Lemon",99.95,81.00,0,,,,,,,Z,0
DLOMYP500518,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Peach Mango Watermelon",99.95,81.00,0,,,,,,,Z,0
DLOMYP500519,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Mad Blue",99.95,81.00,-2,5056716402602,27.23,,,,,E-6-2,11
DLOMYP500520,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Cherry Peach Lemonade",99.95,81.00,0,,,,,,,Z,0
DLOMYP500521,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Cherry Cola",99.95,81.00,0,,,,,,,Z,0
DEBTE50A0501,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Vanilla Ice Cream",20.00,87.50,0,,,,,,,Z,0
DEBTE500503,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Blue Razz Ice",20.00,81.00,0,,,,,,,Z,0
DEBTE500504,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Blue Razz Lemonade",20.00,87.50,0,,,,,,,Z,0
DEBTE500505,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Kiwi Passion Fruit Guava",20.00,87.50,0,,,,,,,Z,0
DEBTE500506,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Strawberry Ice Cream",20.00,87.50,0,,,,,,,Z,0
DEBTE500507,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Strawberry Ice",20.00,85.00,0,,,,,,,Z,0
DEBTE500508,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Apple Peach",20.00,81.00,0,,,,,,,Z,0
DEBTE500509,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Energy",20.00,81.00,0,,,,,,,Z,0
DEBTE500511,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Grape",20.00,81.00,0,,,,,,,Z,0
DEBTE500513,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Cotton Candy",20.00,88.50,0,,,,,,,Z,0
DEBTE500514,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Pineapple Mango Orange",20.00,87.50,0,,,,,,,Z,0
DEBTE500515,"Elf Bar TE5000 5000 Puffs Disposable 10-Pack-Blueberry Ice",20.00,87.50,0,,,,,,,Z,0
DELFBP000072,"Elf Bar BC5000 Disposable 10-Pack-Watermelon Jolly Candy",85.00,78.50,0,,,,,,,Z,0
DFLPBP500623,"Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-White Gummy",133.00,95.00,0,,,,,,,Z,0
DFLPBP500622,"Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Melo Ice Cream",133.00,95.00,0,810105773101,24.08,,,,,C-2-2,0
DEFAMP500521,"Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Sour Batch",120.00,76.00,0,,,,,,,Z,0
DEFAMP500522,"Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Cherry Lemonade",120.00,76.00,0,,,,,,,Z,0
DEFAMP500523,"Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Root Beer",120.00,76.00,0,,,,,,,Z,0
DEFAMP500524,"Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Pineapple Lemonade",120.00,76.00,0,,,,,,,Z,0
DEFAMP500525,"Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Florida Crush",120.00,76.00,0,,,,,,,Z,0
DEFAMP500526,"Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Georgia Peach Ice",120.00,76.00,0,,,,,,,Z,0
DEFAMP500527,"Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Yummy Bear Ice",120.00,76.00,0,,,,,,,Z,0
DLUCHS500702,"Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Aloe Pineapple Ice",9.75,6.60,192,616943336788,2.20,,,,,B-5-2,206
DLUCHS500706,"Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Cool Mint",9.75,6.60,0,,,,,,,Z,0
DLUCHS500707,"Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Dragon Lychee Ice",9.75,6.60,0,616943336801,2.20,,,,,B-5-2,24
DLUCHS500713,"Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Peach Mango Strawberry",9.75,6.60,109,616943336849,2.20,,,,,B-4-2,122
DLUCHS500714,"Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Peach Orange Cranberry",9.75,6.60,285,616943336832,2.20,,,,,B-4-2,296
DLUCHS500715,"Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Sour Blueberry Punch",9.75,6.60,59,616943336856,2.20,,,,,B-4-2,98
DLUCHS500708,"Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Grapple Ice",9.75,6.60,53,616943336818,2.20,,,,,B-5-2,92
DLUCHS500716,"Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Sour Strawberry Punch",9.75,6.60,137,616943336863,2.20,,,,,B-4-2,149
DLUCHS500710,"Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Kiwi Berry Ice",9.75,6.60,144,616943336825,2.20,,,,,B-4-2,156
DNOVOP500612,"SMOK Novo Bar AL6000 Disposable 10-Pack-Mr Pepper",60.00,50.00,0,,,,,,,Z,0
DFKRBP500701,"Funky Republic Ti7000 Disposable-5-pack-Blue Razz Ice",25.00,48.00,0,6937643576750,15.00,,,,,C-4-3,28
DFKRBP500702,"Funky Republic Ti7000 Disposable-5-pack-California Cherry",25.00,48.00,0,,,,,,,Z,0
DFKRBP500703,"Funky Republic Ti7000 Disposable-5-pack-Cantaloupe Apple",25.00,48.00,0,,,,,,,Z,0
DFKRBP500704,"Funky Republic Ti7000 Disposable-5-pack-Passion Fruit Kiwi Lime",25.00,48.00,0,,,,,,,Z,0
DFKRBP500705,"Funky Republic Ti7000 Disposable-5-pack-Peach Mango Watermelon",25.00,48.00,0,,,,,,,Z,0
DFKRBP500706,"Funky Republic Ti7000 Disposable-5-pack-Pineapple Coconut Ice",25.00,48.00,0,,,,,,,Z,0
DFKRBP500707,"Funky Republic Ti7000 Disposable-5-pack-Rainbow Cloudz",25.00,48.00,0,,,,,,,Z,0
DFKRBP500708,"Funky Republic Ti7000 Disposable-5-pack-Strawberry Banana",25.00,48.00,0,,,,,,,Z,0
DFKRBP500709,"Funky Republic Ti7000 Disposable-5-pack-Tropical Rainbow Blast",25.00,48.00,0,,,,,,,Z,0
DFKRBP500710,"Funky Republic Ti7000 Disposable-5-pack-Watermelon Ice",25.00,48.00,0,,,,,,,Z,0
DFKRBP500711,"Funky Republic Ti7000 Disposable-5-pack-Peach Pie",25.00,48.00,0,6937643576804,15.00,,,,,C-4-3,0
DFKRBP500712,"Funky Republic Ti7000 Disposable-5-pack-Pink Bomb",25.00,48.00,0,,,,,,,Z,0
DFKRBP500713,"Funky Republic Ti7000 Disposable-5-pack-Pomelo Pearl Grape",25.00,48.00,0,6937643576842,15.00,,,,,C-4-3,69
DFKRBP500714,"Funky Republic Ti7000 Disposable-5-pack-Super Berry",25.00,48.00,0,,,,,,,Z,0
DFKRBP500715,"Funky Republic Ti7000 Disposable-5-pack-Tropical Island",25.00,48.00,0,,,,,,,Z,0
DLFJEP500601,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Banana Ice",75.00,52.50,0,,,,,,,Z,0
DLFJEP500602,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Black Ice",75.00,52.50,0,,,,,,,Z,0
DLFJEP500603,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Blueberry Mint",75.00,52.50,0,,,,,,,Z,0
DLFJEP500604,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Blue Razz Ice",75.00,52.50,0,,,,,,,Z,0
DLFJEP500605,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Cherries Coke",75.00,52.50,0,,,,,,,Z,0
DLFJEP500606,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Double Apple Mint",75.00,52.50,0,,,,,,,Z,0
DLFJEP500607,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Love 69",75.00,52.50,0,,,,,,,Z,0
DLFJEP500608,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Lush Ice",75.00,52.50,0,,,,,,,Z,0
DLFJEP500609,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Miami Mint",75.00,52.50,0,,,,,,,Z,0
DLFJEP500610,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Mixed Berry Ice",75.00,52.50,0,,,,,,,Z,0
DLFJEP500611,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Pacific Cooler",75.00,52.50,0,,,,,,,Z,0
DLFJEP500612,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Pear Guava Peach",75.00,52.50,0,,,,,,,Z,0
DLFJEP500613,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Strawberry Razz Cherry",75.00,52.50,0,,,,,,,Z,0
DLFJEP500614,"Lafi Jewels 6500 Puffs Disposable 10-Pack-Watermelon HI-C",75.00,52.50,0,,,,,,,Z,0
DLFJEP500615,"Lafi Jewels 6500 Puffs Disposable 10-Pack-White Gummy Bear",75.00,52.50,0,,,,,,,Z,0
DFLPBP500624,"Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Blue Energy",133.00,95.00,0,,,,,,,C-2-4,0
DFLPBP500625,"Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Cool Mint",133.00,95.00,0,,,,,,,C-2-3,0
DFLPBP500626,"Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Artic Icy",133.00,95.00,0,,,,,,,C-2-4,0
DFLPBP500627,"Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Straw Mango",133.00,95.00,0,,,,,,,Z,0
DLUCHP500701,"Lucid Charge Disposable 7000 Puffs 10-Pack-Aloe Pineapple Ice",84.99,76.00,0,,,,,,,Z,0
DLUCHP500702,"Lucid Charge Disposable 7000 Puffs 10-Pack-Sour Blueberry Punch",84.99,76.00,0,,,,,,,Z,0
DLUCHP500704,"Lucid Charge Disposable 7000 Puffs 10-Pack-Dragonfruit Lychee Ice",84.99,76.00,0,,,,,,,Z,0
DLUCHP500705,"Lucid Charge Disposable 7000 Puffs 10-Pack-Grapple Ice",84.99,76.00,0,,,,,,,Z,0
DLUCHP500708,"Lucid Charge Disposable 7000 Puffs 10-Pack-Peach Orange Cranberry",84.99,76.00,0,,,,,,,Z,0
DLUCHP500709,"Lucid Charge Disposable 7000 Puffs 10-Pack-Sour Strawberry Punch",84.99,76.00,0,,,,,,,Z,0
DLUCHP500703,"Lucid Charge Disposable 7000 Puffs 10-Pack-Cool Mint",84.99,76.00,0,,,,,,,Z,0
DLUCHP500710,"Lucid Charge Disposable 7000 Puffs 10-Pack-Sweet Tobacco",84.99,76.00,0,,,,,,,Z,0
DLUCHP500706,"Lucid Charge Disposable 7000 Puffs 10-Pack-Kiwi Berry Ice",84.99,76.00,0,,,,,,,Z,0
DLUCHP500707,"Lucid Charge Disposable 7000 Puffs 10-Pack-Peach Mango Strawberry",84.99,76.00,0,,,,,,,Z,0
DEBARP000501,"Elf Bar BC5000 Disposable 10-Pack 00mg-Blue Razz Ice",85.00,76.00,0,,,,,,,Z,0
DEBARP000506,"Elf Bar BC5000 Disposable 10-Pack 00mg-Strawberry Banana",85.00,76.00,0,,,,,,,Z,0
DEBARP000508,"Elf Bar BC5000 Disposable 10-Pack 00mg-Strawberry Mango",85.00,76.00,0,,,,,,,Z,0
DEBARP000510,"Elf Bar BC5000 Disposable 10-Pack 00mg-Watermelon Ice",85.00,76.00,0,,,,,,,Z,0
DEBARP000502,"Elf Bar BC5000 Disposable 10-Pack 00mg-Cranberry Grape",85.00,76.00,0,,,,,,,Z,0
DEBARP000504,"Elf Bar BC5000 Disposable 10-Pack 00mg-Peach Mango Watermelon",85.00,76.00,0,,,,,,,Z,0
DEBARP000505,"Elf Bar BC5000 Disposable 10-Pack 00mg-Rainbow Candy",85.00,76.00,0,,,,,,,Z,0
DEBARP000507,"Elf Bar BC5000 Disposable 10-Pack 00mg-Strawberry Kiwi",85.00,76.00,0,,,,,,,Z,0
DEBARP000503,"Elf Bar BC5000 Disposable 10-Pack 00mg-Kiwi Passionfruit Guava",85.00,76.00,0,,,,,,,Z,0
DEBARP000509,"Elf Bar BC5000 Disposable 10-Pack 00mg-Tropical Rainbow Blast",85.00,76.00,0,,,,,,,Z,0
DPASPP500501,"Packs Packspods 5000 Puff Disposable -5-Pack-Banana Flambe (Arctic Banana)",49.75,36.75,0,,,,,,,Z,0
DPASPP500503,"Packs Packspods 5000 Puff Disposable -5-Pack-Gelato Freeze (Cool Mint)",49.75,36.75,0,810107134160,17.18,,,,,E-6-4,0
DPASPP500505,"Packs Packspods 5000 Puff Disposable -5-Pack-Jelly Dulce (Grape)",49.75,36.75,0,,,,,,,Z,0
DPASPP500507,"Packs Packspods 5000 Puff Disposable -5-Pack-Miami Haze (Watermelon Freeze)",49.75,36.75,0,,,,,,,Z,0
DPASPP500509,"Packs Packspods 5000 Puff Disposable -5-Pack-Rainbow Sorbet (Berry Blasted Mango)",49.75,36.75,0,,,,,,,Z,0
DPASPP500510,"Packs Packspods 5000 Puff Disposable -5-Pack-Sour Gushers (Jungle Juice)",49.75,36.75,0,,,,,,,Z,0
DPASPP500511,"Packs Packspods 5000 Puff Disposable -5-Pack-Unicorn Sherbert (Kiwi Strawberry)",49.75,36.75,0,,,,,,,Z,0
DPASPP500506,"Packs Packspods 5000 Puff Disposable -5-Pack-Marshmallow Fluff (Sweet Cloud)",49.75,36.75,0,,,,,,,Z,0
DPASPP500504,"Packs Packspods 5000 Puff Disposable -5-Pack-Guava Bubblegum",49.75,36.75,0,810107134054,17.18,,,,,E-6-4,0
DPASPP500502,"Packs Packspods 5000 Puff Disposable -5-Pack-Black Cherry Gelato (Cherry Pop)",49.75,36.75,0,,,,,,,Z,0
DPASPP500508,"Packs Packspods 5000 Puff Disposable -5-Pack-Orange Creamsicle (Orange Burst)",49.75,36.75,0,,,,,,,Z,0
DPKEBP500530,"Pod King x Elf Bar XC5000 Disposable 10-Pack-Dragon Fcuking Fab (Limited Edition)",135.00,79.00,0,,,,,,,Z,0
DHOBOP500015,"Puff HotBox 7500 Puffs Disposable 5-Pack-Strawberry Watermelon Bubblegum",52.50,33.00,0,,,,,,,Z,0
DTYSNP500701,"Tyson 2.0 Heavy Weight 7000 Puffs Disposable-10-Pack-Frozen Blueberry",109.95,76.00,0,,,,,,,Z,0
DTYSNP500702,"Tyson 2.0 Heavy Weight 7000 Puffs Disposable-10-Pack-Frozen Peach",109.95,76.00,0,,,,,,,Z,0
DTYSNP500703,"Tyson 2.0 Heavy Weight 7000 Puffs Disposable-10-Pack-Pineapple Mango",109.95,76.00,0,,,,,,,Z,0
DTYSNP500704,"Tyson 2.0 Heavy Weight 7000 Puffs Disposable-10-Pack-Raspberry Watermelon",109.95,76.00,0,,,,,,,Z,0
DHOBOP500016,"Puff HotBox 7500 Puffs Disposable 5-Pack-Watermelon Slushee",52.50,33.00,0,,,,,,,Z,0
DGVRZP500608,"Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Crushed Berries",100.00,76.00,0,,,,,,,Z,0
DGVRZP500609,"Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Dragon Fruit Lemonade",100.00,76.00,0,,,,,,,Z,0
DGVRZP500610,"Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Frozen Strawberry",100.00,76.00,0,,,,,,,Z,0
DGVRZP500611,"Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Georgia Peach",100.00,76.00,0,,,,,,,Z,0
DGVRZP500612,"Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Hawaii Sunset",100.00,76.00,0,,,,,,,Z,0
DGVRZP500613,"Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Strawberry Kiwi",100.00,76.00,0,,,,,,,Z,0
DGVRZP500614,"Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Watermelon Ice",100.00,76.00,0,,,,,,,Z,0
DGVRZP500607,"Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Alaskan Mint",100.00,76.00,0,,,,,,,Z,0
DABMNP500213,"Air Bar Mini 2000 Puffs Disposable 10-Pack-50 mg-Clear",64.99,41.00,0,,,,,,,Z,0
JSVNMS352001,"Sugoi Vapor Salt Series 30ML-35mg-Ninja Man",8.99,4.50,216,752830922853,,,,,,J-2-1,218
JSVNMS502002,"Sugoi Vapor Salt Series 30ML-50mg-Ninja Man",8.99,4.50,264,644216284603,,,,,,J-2-1,264
DFLPBP500628,"Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Peach Icy",133.00,95.00,0,,,,,,,C-2-3,0
DFLPBP500629,"Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Blueberry Melo",133.00,95.00,0,810105773217,24.08,,,,,C-2-4,0
DVENGP500010,"Vapengin Neptune 8000 Puffs Disposable 5-Pack-Strawberry Yogurt",20.00,22.50,0,,,,,,,Z,0
DVENGP500008,"Vapengin Neptune 8000 Puffs Disposable 5-Pack-Sour Mixed Berries",20.00,22.50,0,,,,,,,Z,0
DVENGP500009,"Vapengin Neptune 8000 Puffs Disposable 5-Pack-Strawberry Watermelon",20.00,22.50,0,,,,,,,Z,0
