id,name,product_type,retailer_sku,vendor_sku,price,cost,vendor_name,purchase_name,manage_inventory,quantity_available,in_stock,leadtime_days,backordered_until,vendor_leadtime_days,upc,mpn,other_barcode,price_msrp,price_map,active,dimensions_units,height_dimension,width_dimension,length_dimension,depth_dimension,diameter_dimension,other_dimensions,weight,weight_units,custom_text_1,custom_text_2,custom_text_3
64927599,RAZ DC25000 Rechargeable Disposable-Single Disposable-Clear-5.0%-16mL,simple,ONT042457,ONT042457,14.5,8.6,__multiple__,DMVW - RAZ DC25000 (Dispo) (25000Puff)(16mL) - Clear 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64927714,Thursday Disposable 30000 Puffs 22mL 50mg-Strawberry Banana-50mg,simple,ONT042908,,10.0,7.75,__multiple__,AXIO - Thursday (Dispo) (30000Puff)(22mL) - Strawberry Banana 50mg,true,16,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
64928284,Pod Juice x OXBAR Magic Maze 2 30k Puffs Rechargeable Disposable-Single Disposable-Cobalt Mint-5.0%-13mL,simple,DPJOXS500304,DPJOXS500304,10.75,6.95,__multiple__,OXBR - Oxbar Magic Maze 2.0 (Dispo) (30000Puff)(13mL) Pod Juice Edt. - Cobalt Mint 50mg,true,518,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64928286,Pod Juice x OXBAR Magic Maze 2 30k Puffs Rechargeable Disposable-Single Disposable-Moon Drops-5.0%-13mL,simple,DPJOXS500309,DPJOXS500309,10.75,6.95,__multiple__,OXBR - Oxbar Magic Maze 2.0 (Dispo) (30000Puff)(13mL) Pod Juice Edt. - Moon Drops 50mg,true,520,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64928290,Pod Juice x OXBAR Magic Maze 2 30k Puffs Rechargeable Disposable-Single Disposable-Pink Berries-5.0%-13mL,simple,DPJOXS500310,DPJOXS500310,10.75,6.95,__multiple__,OXBR - Oxbar Magic Maze 2.0 (Dispo) (30000Puff)(13mL) Pod Juice Edt. - Pink Berries 50mg,true,582,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64928293,Pod Juice x OXBAR Magic Maze 2 30k Puffs Rechargeable Disposable-Single Disposable-Rocket Pop-5.0%-13mL,simple,DPJOXS500311,DPJOXS500311,10.75,6.95,__multiple__,OXBR - Oxbar Magic Maze 2.0 (Dispo) (30000Puff)(13mL) Pod Juice Edt. - Rocket Pop 50mg,true,618,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64928295,Pod Juice x OXBAR Magic Maze 2 30k Puffs Rechargeable Disposable-Single Disposable-Tobacco Royale-5.0%-13mL,simple,DPJOXS500314,DPJOXS500314,10.75,6.95,__multiple__,OXBR - Oxbar Magic Maze 2.0 (Dispo) (30000Puff)(13mL) Pod Juice Edt. - Tobacco Royale 50mg,true,319,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64932556,North FT12000 Rechargeable Vape-Apple Gummies-Single Disposable-5.0%-15mL,simple,ONT040283,DNORTS500113,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Apple Gummies-Single Disposable-5.0%-15mL,true,13,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64932602,North FT12000 Rechargeable Vape-Raspberry Watermelon-Single Disposable-5.0%-15mL,simple,ONT040290,DNORTS500119,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Raspberry Watermelon-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64932603,North FT12000 Rechargeable Vape-Strawberry Vanilla Wafer-Single Disposable-5.0%-15mL,simple,ONT040291,DNORTS500120,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Strawberry Vanilla Wafer-Single Disposable-5.0%-15mL,true,25,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64932604,North FT12000 Rechargeable Vape-Raspberry Grape-Single Disposable-5.0%-15mL,simple,ONT040293,DNORTS500118,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Raspberry Grape-Single Disposable-5.0%-15mL,true,2,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64932605,North FT12000 Rechargeable Vape-Apple Peach-Single Disposable-5.0%-15mL,simple,ONT040294,DNORTS500114,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Apple Peach-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64932606,North FT12000 Rechargeable Vape-Cherry Pomegranate-Single Disposable-5.0%-15mL,simple,ONT040295,DNORTS500116,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Cherry Pomegranate-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64932607,North FT12000 Rechargeable Vape-Kiwi Pineapple-Single Disposable-5.0%-15mL,simple,ONT040296,DNORTS500117,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Kiwi Pineapple-Single Disposable-5.0%-15mL,true,10,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
64932608,North FT12000 Rechargeable Vape-Blueberry Lemon-Single Disposable-5.0%-15mL,simple,ONT040297,DNORTS500115,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Blueberry Lemon-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003441,North FT12000 Rechargeable Vape-Lemon Cola-Single Disposable-5.0%-15mL,simple,DNORTS500127,DNORTS500127,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Lemon Cola-Single Disposable-5.0%-15mL,true,63,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003442,North FT12000 Rechargeable Vape-Watermelon Freeze-Single Disposable-5.0%-15mL,simple,DNORTS500121,DNORTS500121,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Watermelon Freeze-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003443,North FT12000 Rechargeable Vape-Blueberry Pomegranate-Single Disposable-5.0%-15mL,simple,DNORTS500122,DNORTS500122,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Blueberry Pomegranate-Single Disposable-5.0%-15mL,true,10,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003444,North FT12000 Rechargeable Vape-Dirty Strawberry-Single Disposable-5.0%-15mL,simple,DNORTS500123,DNORTS500123,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Dirty Strawberry-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003445,North FT12000 Rechargeable Vape-Love Story-Single Disposable-5.0%-15mL,simple,DNORTS500124,DNORTS500124,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Love Story-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003446,North FT12000 Rechargeable Vape-Miami Mint-Single Disposable-5.0%-15mL,simple,DNORTS500125,DNORTS500125,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Miami Mint-Single Disposable-5.0%-15mL,true,16,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003447,North FT12000 Rechargeable Vape-Frozen Grape-Single Disposable-5.0%-15mL,simple,DNORTS500126,DNORTS500126,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Frozen Grape-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003448,North FT12000 Rechargeable Vape-Strawberry Banana-Single Disposable-5.0%-15mL,simple,DNORTS500128,DNORTS500128,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Strawberry Banana-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003449,North FT12000 Rechargeable Vape-Mango Dragon Fruit-Single Disposable-5.0%-15mL,simple,DNORTS500129,DNORTS500129,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Mango Dragon Fruit-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003450,North FT12000 Rechargeable Vape-Peach Raspberry-Single Disposable-5.0%-15mL,simple,DNORTS500130,DNORTS500130,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Peach Raspberry-Single Disposable-5.0%-15mL,true,40,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003451,North FT12000 Rechargeable Vape-Rainbow Worms-Single Disposable-5.0%-15mL,simple,DNORTS500131,DNORTS500131,11.25,1.0,NV01,North FT12000 Rechargeable Vape-Rainbow Worms-Single Disposable-5.0%-15mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003452,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Berry Bliss-5.0%-28mL,simple,DHLSYS500301,DHLSYS500301,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Berry Bliss-5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003453,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Black Cherry-5.0%-28mL,simple,DHLSYS500302,DHLSYS500302,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Black Cherry -5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003454,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Mint-5.0%-28mL,simple,DHLSYS500303,DHLSYS500303,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Mint -5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003455,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Watermelon-5.0%-28mL,simple,DHLSYS500304,DHLSYS500304,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Watermelon -5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003456,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Juicy Peach-5.0%-28mL,simple,DHLSYS500305,DHLSYS500305,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Juicy Peach -5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003457,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Mexican Mango-5.0%-28mL,simple,DHLSYS500306,DHLSYS500306,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Mexican Mango -5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003458,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Miami Mint-5.0%-28mL,simple,DHLSYS500307,DHLSYS500307,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Miami Mint-5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003459,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Peach Mango Watermelon-5.0%-28mL,simple,DHLSYS500308,DHLSYS500308,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Peach Mango Watermelon -5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003460,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Raspberry Peach Lime-5.0%-28mL,simple,DHLSYS500309,DHLSYS500309,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Raspberry Peach Lime-5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003461,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Sour Apple Ice-5.0%-28mL,simple,DHLSYS500310,DHLSYS500310,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Sour Apple Ice-5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003462,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Spearmint-5.0%-28mL,simple,DHLSYS500311,DHLSYS500311,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Spearmint-5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003463,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Watermelon Ice-5.0%-28mL,simple,DHLSYS500312,DHLSYS500312,11.75,5.0,NV01,Halo Vapor Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Watermelon Ice-5.0%-28mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65003526,Pod Monster by Jam Monster 60mL (NTD Salt)-Mango Madness-50mg,simple,jam-pod-salt-60ml-mango-madness-50mg,,9.99,5.5,__multiple__,MNST - Pod Monster (LIQ Salt)(60mL) - Mango Madness 50mg,true,2222,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
65003534,Pod Monster by Jam Monster 60mL (NTD Salt)-Tropic Thunder-20mg,simple,jam-pod-salt-60ml-tropic-thunder-20mg,,9.99,5.5,__multiple__,MNST - Pod Monster (LIQ Salt)(60mL) - Tropic Thunder 20mg,true,2076,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
65003545,Off-Stamp SW16000 Disposable Pod-5-Pack-Sour Apple Ice-5.0%-17mL,simple,HOP17S050SAI,HOP17S050SAI,40.0,26.25,__multiple__,Off-Stamp | SW16000 Disposable (Pack of 5) | 17 mL / 16000 puffs | Sour Apple Ice | 50mg,true,0,,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
65003553,Off-Stamp SW16000 Disposable Pod-5-Pack-Baja Blast-5.0%-17mL,simple,HOP17S050BABT,,40.0,26.25,__multiple__,Off-Stamp | SW16000 Disposable (Pack of 5) | 17 mL / 16000 puffs | Baja Blast | 50mg,true,772,true,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
65003554,Off-Stamp SW16000 Disposable Pod-5-Pack-Blue Razz Grape Ice-5.0%-17mL,simple,HOP17S050BRGI,,40.0,26.25,__multiple__,Off-Stamp | SW16000 Disposable (Pack of 5) | 17 mL / 16000 puffs | Blue Razz Grape Ice | 50mg,true,19,true,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
65003555,Off-Stamp SW16000 Disposable Pod-5-Pack-Dragon Melon Ice-5.0%-17mL,simple,HOP17S050DMI,,40.0,26.25,__multiple__,Off-Stamp | SW16000 Disposable (Pack of 5) | 17 mL / 16000 puffs | Dragon Melon Ice | 50mg,true,171,true,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
65003556,Off-Stamp SW16000 Disposable Pod-5-Pack-Mango Twist-5.0%-17mL,simple,HOP17S050MOTT,,40.0,26.25,__multiple__,Off-Stamp | SW16000 Disposable (Pack of 5) | 17 mL / 16000 puffs | Mango Twist | 50mg,true,303,true,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
65003557,Off-Stamp SW16000 Disposable Pod-5-Pack-Rainbow Sherbet-5.0%-17mL,simple,HOP17S050RWST,,40.0,26.25,__multiple__,Off-Stamp | SW16000 Disposable (Pack of 5) | 17 mL / 16000 puffs | Rainbow Sherbert | 50mg,true,718,true,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
65003558,Off-Stamp SW16000 Disposable Pod-5-Pack-Rocket Popsicle-5.0%-17mL,simple,HOP17S050RTPE,,40.0,26.25,__multiple__,Off-Stamp | SW16000 Disposable (Pack of 5) | 17 mL / 16000 puffs | Rocket Popsicle | 50mg,true,1564,true,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
65003559,Off-Stamp SW16000 Disposable Pod-5-Pack-Strawmelon Peach Ice-5.0%-17mL,simple,HOP17S050SPI,,40.0,26.25,__multiple__,Off-Stamp | SW16000 Disposable (Pack of 5) | 17 mL / 16000 puffs | Strawmelon Peach Ice | 50mg,true,388,true,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
65015083,RAZ TN9000 9000 Puffs Disposable-Blue Raz Cotton Clouds-Single Disposable-5.0%,simple,gvp-raz-tn9000-disp-1pk-blue-raz-cotton-cloudz,,12.75,8.5,__multiple__,RAZ TN9000 9000 Puffs Disposable-Blue Raz Cotton Clouds-Single Disposable-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
65015085,RAZ TN9000 9000 Puffs Disposable-Sour Mango Pineapple-Single Disposable-5.0%,simple,gvp-raz-tn9000-disp-1pk-sour-mango-pineapple,gvp-raz-tn9000-disp-1pk-sour-mango-pineapple,12.75,7.6,__multiple__,DMVW - RAZ TN9000 (Dispo) (9000Puff)(12mL) - Sour Mango Pineapple 50mg,true,167,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65015389,"ELF VPR 30K 30,000 Puff Disposable-water melon Ice",simple,elf-vpr-30k-30000p-disp-watermelon-ice,DEFVRS503014,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-water melon Ice",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015390,"ELF VPR 30K 30,000 Puff Disposable-Black Ice",simple,elf-vpr-30k-30000p-disp-apple-black-ice,DEFVRS503003,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Black Ice",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015391,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Kiwi",simple,elf-vpr-30k-30000p-disp-strawberry-kiwi,DEFVRS503010,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Kiwi",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015392,"ELF VPR 30K 30,000 Puff Disposable-Strazz",simple,elf-vpr-30k-30000p-disp-strazz,DEFVRS503012,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Strazz",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015393,"ELF VPR 30K 30,000 Puff Disposable-Banana Ice",simple,elf-vpr-30k-30000p-disp-banana-ice,DEFVRS503002,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Banana Ice",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015394,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Watermelon",simple,elf-vpr-30k-30000p-disp-strawberry-watermelon,DEFVRS503011,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Watermelon",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015395,"ELF VPR 30K 30,000 Puff Disposable-Triple Berry Ice",simple,elf-vpr-30k-30000p-disp-triple-berry-ice,DEFVRS503013,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Triple Berry Ice",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015396,"ELF VPR 30K 30,000 Puff Disposable-Blue Razz Ice",simple,elf-vpr-30k-30000p-disp-blue-razz-ice,DEFVRS503004,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Blue Razz Ice",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015397,"ELF VPR 30K 30,000 Puff Disposable-Watermelon Bubblegum",simple,elf-vpr-30k-30000p-disp-watermelon-bubblegum,DEFVRS503015,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Watermelon Bubblegum",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015398,"ELF VPR 30K 30,000 Puff Disposable-Cherry Ice",simple,elf-vpr-30k-30000p-disp-cherry-ice,DEFVRS503005,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Cherry Ice",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015399,"ELF VPR 30K 30,000 Puff Disposable-Georgia Peach",simple,elf-vpr-30k-30000p-disp-georgia-peach,DEFVRS503006,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Georgia Peach",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015400,"ELF VPR 30K 30,000 Puff Disposable-Miami Mint",simple,elf-vpr-30k-30000p-disp-miami-mint,DEFVRS503007,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Miami Mint",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015401,"ELF VPR 30K 30,000 Puff Disposable-Rainbow Candy",simple,elf-vpr-30k-30000p-disp-rainbow-candy,DEFVRS503008,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Rainbow Candy",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65015402,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Banana",simple,elf-vpr-30k-30000p-disp-strawberry-banana,DEFVRS503009,15.5,6.95,NV01,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Banana",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65022354,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Colorful Berry Fruit-5.0%-11mL,simple,DSLMBS500501,DSLMBS500501,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Colorful Berry Fruit-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65022355,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Mango Peach Ice-5.0%-11mL,simple,DSLMBS500502,DSLMBS500502,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Mango Peach Ice-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65022356,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Watermelon Ice-5.0%-11mL,simple,DSLMBS500503,DSLMBS500503,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Watermelon Ice-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65022357,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-White Gummy Bear-5.0%-11mL,simple,DSLMBS500504,DSLMBS500504,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-White Gummy Bear-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65022358,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Blue Razz Ice-5.0%-11mL,simple,DSLMBS500505,DSLMBS500505,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Blue Razz Ice-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65022359,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Surf Coconut Gold-5.0%-11mL,simple,DSLMBS500506,DSLMBS500506,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Surf Coconut Gold-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65022360,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Menthol-5.0%-11mL,simple,DSLMBS500507,DSLMBS500507,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Menthol-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65022361,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Pear Strawberry Raspberry Ice-5.0%-11mL,simple,DSLMBS500508,DSLMBS500508,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Pear Strawberry Raspberry Ice-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65022364,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Strawberry Watermelon Bubblegum-5.0%-11mL,simple,DSLMBS500509,DSLMBS500509,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Strawberry Watermelon Bubblegum-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65022365,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Strawberry Orange Mint-5.0%-11mL,simple,DSLMBS500510,DSLMBS500510,2.0,1.0,NV01,So Soul Slimz BC5000 Pro Rechargeable Disposable-Single Disposable-Strawberry Orange Mint-5.0%-11mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
65024682,Uwell Caliburn G3 Pods-1.2ohm-Pack of 4,simple,ONT043201,,11.0,7.497,__multiple__,UWLL - Uwell Caliburn G3 (Pods)(4-Pack) 2.5mL - 1.2ohm,true,202,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
65024706,Lost Mary MO20000 PRO Space Edition-Pack of 5-Orange Pomegranate Cranberry-50mg,simple,HLY18MPSLED50OP,,65.25,37.5,__multiple__,Lost Mary | MO20000 Pro Space Edition (Pack of 5) | 18 mL | Orange Pomegranate Cranberry | 50mg,true,2584,true,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
